Date,Season,HomeTeam,AwayTeam,FTH Goals,FTA Goals,FT Result,HTH Goals,HTA Goals,HT Result,Referee,H Shots,A Shots,H SOT,A SOT,H Fouls,A Fouls,H Corners,A Corners,H Yellow,A Yellow,H Red,A Red,Display_Order,League
27/06/2020,2019/20,Swansea,Luton,0,1,A,0,0,D,A Woolmer,10,7,3,2,12,19,6,2,2,3,1,0,20200627,English Second
27/06/2020,2019/20,Barnsley,Millwall,0,0,D,0,0,D,J Simpson,9,9,5,1,12,16,4,8,2,2,0,0,20200627,English Second
27/06/2020,2019/20,Derby,Reading,2,1,H,2,0,H,S Duncan,13,12,6,4,13,12,4,8,2,0,1,1,20200627,English Second
27/06/2020,2019/20,Birmingham,Hull,3,3,D,0,2,A,D Whitestone,14,12,4,3,12,10,4,5,3,0,0,0,20200627,English Second
27/06/2020,2019/20,Leeds,Fulham,3,0,H,1,0,H,T Harrington,10,12,5,5,16,15,4,4,2,2,0,1,20200627,English Second
27/06/2020,2019/20,Stoke,Middlesbrough,0,2,A,0,1,A,M Donohue,22,8,6,3,16,16,7,7,0,1,0,0,20200627,English Second
27/06/2020,2019/20,Wigan,Blackburn,2,0,H,0,0,D,D England,13,12,3,3,13,14,3,6,1,0,0,0,20200627,English Second
26/06/2020,2019/20,Brentford,West Brom,1,0,H,1,0,H,K Stroud,9,12,2,2,18,14,3,2,2,1,0,0,20200626,English Second
21/06/2020,2019/20,Cardiff,Leeds,2,0,H,1,0,H,A Woolmer,7,13,2,3,17,12,2,10,2,4,0,0,20200621,English Second
20/06/2020,2019/20,Fulham,Brentford,0,2,A,0,0,D,J Linington,9,13,4,5,11,12,2,5,1,1,0,0,20200620,English Second
20/06/2020,2019/20,Middlesbrough,Swansea,0,3,A,0,3,A,T Harrington,17,13,1,3,15,13,10,0,2,1,0,0,20200620,English Second
20/06/2020,2019/20,Millwall,Derby,2,3,A,1,1,D,S Martin,12,12,4,5,10,8,6,3,0,2,0,0,20200620,English Second
20/06/2020,2019/20,Blackburn,Bristol City,3,1,H,1,1,D,O Langford,9,7,4,1,14,21,2,1,2,2,0,0,20200620,English Second
20/06/2020,2019/20,Huddersfield,Wigan,0,2,A,0,1,A,J Gillett,9,9,1,5,16,17,3,2,2,1,0,0,20200620,English Second
20/06/2020,2019/20,Hull,Charlton,0,1,A,0,1,A,J Brooks,12,10,3,2,13,20,9,3,1,0,0,0,20200620,English Second
20/06/2020,2019/20,Luton,Preston,1,1,D,0,0,D,J Brooks,5,12,1,4,9,7,5,7,1,0,0,0,20200620,English Second
20/06/2020,2019/20,QPR,Barnsley,0,1,A,0,1,A,A Davies,8,10,2,2,11,18,2,6,0,1,0,0,20200620,English Second
20/06/2020,2019/20,Reading,Stoke,1,1,D,1,0,H,M Salisbury,7,10,3,3,11,13,4,5,0,1,0,0,20200620,English Second
20/06/2020,2019/20,Sheffield Weds,Nott'm Forest,1,1,D,0,0,D,R Jones,13,10,3,3,17,15,7,4,3,3,0,0,20200620,English Second
20/06/2020,2019/20,West Brom,Birmingham,0,0,D,0,0,D,D Bond,20,7,2,2,11,11,12,3,1,3,0,0,20200620,English Second
8/03/2020,2019/20,Derby,Blackburn,3,0,H,2,0,H,J Brooks,16,11,11,3,12,14,3,6,2,3,0,1,20200308,English Second
7/03/2020,2019/20,Bristol City,Fulham,1,1,D,0,0,D,D Coote,14,19,8,5,8,13,3,7,2,2,0,0,20200307,English Second
7/03/2020,2019/20,Barnsley,Cardiff,0,2,A,0,0,D,J Linington,6,13,0,7,10,16,3,8,0,0,0,0,20200307,English Second
7/03/2020,2019/20,Birmingham,Reading,1,3,A,1,0,H,A Davies,18,9,4,4,14,7,4,2,2,1,0,0,20200307,English Second
7/03/2020,2019/20,Brentford,Sheffield Weds,5,0,H,3,0,H,K Stroud,12,8,6,3,8,11,4,7,0,2,0,0,20200307,English Second
7/03/2020,2019/20,Charlton,Middlesbrough,0,1,A,0,1,A,S Martin,13,23,3,4,9,10,3,9,2,1,0,0,20200307,English Second
7/03/2020,2019/20,Leeds,Huddersfield,2,0,H,1,0,H,O Langford,16,6,5,2,13,18,2,3,3,3,0,0,20200307,English Second
7/03/2020,2019/20,Preston,QPR,1,3,A,1,0,H,D Whitestone,10,10,2,3,16,12,5,2,2,1,0,1,20200307,English Second
7/03/2020,2019/20,Stoke,Hull,5,1,H,3,0,H,T Robinson,16,5,7,1,8,17,4,3,0,2,0,0,20200307,English Second
7/03/2020,2019/20,Swansea,West Brom,0,0,D,0,0,D,R Jones,9,10,2,1,9,18,3,4,1,2,0,0,20200307,English Second
7/03/2020,2019/20,Wigan,Luton,0,0,D,0,0,D,G Ward,12,3,2,1,11,13,6,3,1,2,0,0,20200307,English Second
6/03/2020,2019/20,Nott'm Forest,Millwall,0,3,A,0,3,A,G Eltringham,18,13,4,4,7,7,9,5,1,1,0,0,20200306,English Second
2/03/2020,2019/20,Middlesbrough,Nott'm Forest,2,2,D,2,1,H,D England,14,16,4,2,13,11,4,11,1,1,0,0,20200302,English Second
29/02/2020,2019/20,Hull,Leeds,0,4,A,0,1,A,K Stroud,8,17,2,8,13,13,5,11,2,1,0,0,20200229,English Second
29/02/2020,2019/20,Blackburn,Swansea,2,2,D,1,1,D,P Bankes,16,9,5,3,17,13,2,1,3,5,0,0,20200229,English Second
29/02/2020,2019/20,Cardiff,Brentford,2,2,D,2,2,D,S Hooper,11,10,6,5,14,6,2,7,4,1,0,0,20200229,English Second
29/02/2020,2019/20,Fulham,Preston,2,0,H,0,0,D,D Webb,15,8,4,2,11,6,7,3,0,0,0,0,20200229,English Second
29/02/2020,2019/20,Huddersfield,Charlton,4,0,H,1,0,H,G Eltringham,20,10,8,2,15,13,5,4,1,2,0,0,20200229,English Second
29/02/2020,2019/20,Luton,Stoke,1,1,D,0,1,A,A Woolmer,9,9,3,4,11,9,4,6,1,1,0,0,20200229,English Second
29/02/2020,2019/20,Millwall,Bristol City,1,1,D,0,1,A,A Davies,12,3,4,1,14,16,5,7,1,0,0,0,20200229,English Second
29/02/2020,2019/20,QPR,Birmingham,2,2,D,0,1,A,J Linington,14,13,6,4,6,15,6,3,0,0,0,0,20200229,English Second
29/02/2020,2019/20,Reading,Barnsley,2,0,H,1,0,H,J Simpson,7,23,4,6,11,15,2,4,1,3,0,0,20200229,English Second
29/02/2020,2019/20,Sheffield Weds,Derby,1,3,A,0,3,A,D Whitestone,15,13,4,5,14,8,9,3,2,1,0,0,20200229,English Second
29/02/2020,2019/20,West Brom,Wigan,0,1,A,0,0,D,T Harrington,9,13,3,5,10,6,6,7,2,1,0,0,20200229,English Second
26/02/2020,2019/20,Blackburn,Stoke,0,0,D,0,0,D,D Bond,16,11,6,2,10,17,4,3,2,2,0,0,20200226,English Second
26/02/2020,2019/20,Fulham,Swansea,1,0,H,0,0,D,T Robinson,15,6,6,2,6,13,11,4,0,4,0,0,20200226,English Second
26/02/2020,2019/20,Hull,Barnsley,0,1,A,0,1,A,D Coote,12,22,3,6,11,12,4,9,1,1,0,0,20200226,English Second
26/02/2020,2019/20,Middlesbrough,Leeds,0,1,A,0,1,A,G Ward,14,12,2,8,14,11,3,6,3,0,0,0,20200226,English Second
26/02/2020,2019/20,Millwall,Birmingham,0,0,D,0,0,D,D Webb,12,8,3,0,7,13,14,2,1,0,0,0,20200226,English Second
26/02/2020,2019/20,Sheffield Weds,Charlton,1,0,H,0,0,D,O Langford,24,6,8,1,17,18,12,3,2,3,0,0,20200226,English Second
26/02/2020,2019/20,Reading,Wigan,0,3,A,0,1,A,G Eltringham,10,17,4,10,12,12,5,8,3,1,0,0,20200226,English Second
25/02/2020,2019/20,Cardiff,Nott'm Forest,0,1,A,0,0,D,S Martin,18,17,4,4,14,14,4,5,1,2,0,0,20200225,English Second
25/02/2020,2019/20,Huddersfield,Bristol City,2,1,H,1,0,H,R Jones,20,8,6,3,7,12,2,2,2,4,0,0,20200225,English Second
25/02/2020,2019/20,Luton,Brentford,2,1,H,2,0,H,D England,10,19,3,7,14,9,2,11,2,1,0,0,20200225,English Second
25/02/2020,2019/20,QPR,Derby,2,1,H,1,1,D,K Stroud,15,15,6,4,12,9,4,9,3,1,0,0,20200225,English Second
25/02/2020,2019/20,West Brom,Preston,2,0,H,2,0,H,K Friend,21,5,9,0,8,11,7,2,0,0,0,1,20200225,English Second
22/02/2020,2019/20,Brentford,Blackburn,2,2,D,0,1,A,T Robinson,20,11,9,6,12,10,7,1,1,0,0,0,20200222,English Second
22/02/2020,2019/20,Barnsley,Middlesbrough,1,0,H,0,0,D,G Eltringham,18,5,4,0,8,7,6,2,2,0,0,0,20200222,English Second
22/02/2020,2019/20,Birmingham,Sheffield Weds,3,3,D,2,2,D,J Brooks,11,10,4,5,13,15,4,3,1,5,0,0,20200222,English Second
22/02/2020,2019/20,Bristol City,West Brom,0,3,A,0,2,A,D England,7,17,1,8,14,13,3,7,2,1,0,1,20200222,English Second
22/02/2020,2019/20,Charlton,Luton,3,1,H,1,1,D,A Marriner,12,9,3,2,10,8,6,5,2,1,0,0,20200222,English Second
22/02/2020,2019/20,Leeds,Reading,1,0,H,0,0,D,J Gillett,18,8,5,2,12,10,6,3,1,2,0,0,20200222,English Second
22/02/2020,2019/20,Nott'm Forest,QPR,0,0,D,0,0,D,R Jones,12,6,2,3,11,17,10,2,1,3,0,0,20200222,English Second
22/02/2020,2019/20,Preston,Hull,2,1,H,0,1,A,S Martin,12,7,4,3,8,14,2,6,1,3,0,0,20200222,English Second
22/02/2020,2019/20,Stoke,Cardiff,2,0,H,1,0,H,D Whitestone,10,10,5,2,10,7,4,7,1,1,0,0,20200222,English Second
22/02/2020,2019/20,Swansea,Huddersfield,3,1,H,1,0,H,A Davies,15,7,6,4,11,12,5,5,1,1,0,0,20200222,English Second
22/02/2020,2019/20,Wigan,Millwall,1,0,H,0,0,D,J Simpson,16,11,2,1,10,14,6,5,1,3,0,0,20200222,English Second
21/02/2020,2019/20,Derby,Fulham,1,1,D,0,0,D,D Bond,14,17,7,5,12,11,11,4,0,1,0,0,20200221,English Second
15/02/2020,2019/20,West Brom,Nott'm Forest,2,2,D,1,1,D,K Stroud,18,8,9,1,8,11,8,0,1,3,0,0,20200215,English Second
15/02/2020,2019/20,Birmingham,Brentford,1,1,D,1,1,D,S Martin,11,12,4,4,8,9,3,8,2,3,0,0,20200215,English Second
15/02/2020,2019/20,Cardiff,Wigan,2,2,D,1,2,A,J Jbrooks,15,11,5,4,18,12,9,8,3,3,0,0,20200215,English Second
15/02/2020,2019/20,Charlton,Blackburn,0,2,A,0,2,A,A Davies,9,14,7,5,15,12,4,4,0,3,0,0,20200215,English Second
15/02/2020,2019/20,Derby,Huddersfield,1,1,D,0,0,D,C Pawson,10,10,7,3,10,8,4,5,3,0,0,0,20200215,English Second
15/02/2020,2019/20,Fulham,Barnsley,0,3,A,0,1,A,J Linington,21,14,8,6,9,17,10,3,1,1,0,0,20200215,English Second
15/02/2020,2019/20,Leeds,Bristol City,1,0,H,1,0,H,T Robinson,21,3,6,1,13,14,12,0,2,2,0,0,20200215,English Second
15/02/2020,2019/20,Middlesbrough,Luton,0,1,A,0,1,A,J Gillett,7,10,0,1,9,14,8,9,1,4,0,0,20200215,English Second
15/02/2020,2019/20,Preston,Millwall,0,1,A,0,0,D,T Harrington,10,16,3,6,5,11,1,8,3,0,0,0,20200215,English Second
15/02/2020,2019/20,QPR,Stoke,4,2,H,2,2,D,O Langford,13,15,9,4,11,11,8,5,4,2,0,0,20200215,English Second
15/02/2020,2019/20,Sheffield Weds,Reading,0,3,A,0,1,A,A Woolmer,10,9,3,5,21,12,5,3,0,2,1,0,20200215,English Second
14/02/2020,2019/20,Hull,Swansea,4,4,D,1,1,D,D Webb,11,20,4,6,10,10,3,8,0,3,0,0,20200214,English Second
12/02/2020,2019/20,Bristol City,Derby,3,2,H,2,0,H,G Eltringham,16,11,5,4,11,11,9,6,0,1,0,0,20200212,English Second
12/02/2020,2019/20,Huddersfield,Cardiff,0,3,A,0,2,A,D England,19,11,4,6,9,10,5,6,1,2,0,0,20200212,English Second
12/02/2020,2019/20,Luton,Sheffield Weds,1,0,H,1,0,H,G Ward,10,14,4,2,14,16,5,3,3,1,0,0,20200212,English Second
12/02/2020,2019/20,Millwall,Fulham,1,1,D,1,1,D,A Madley,9,9,2,2,9,12,4,3,1,2,0,0,20200212,English Second
12/02/2020,2019/20,Reading,West Brom,1,2,A,1,1,D,M Donohue,11,26,1,7,13,15,8,4,2,2,0,0,20200212,English Second
12/02/2020,2019/20,Stoke,Preston,0,2,A,0,0,D,J Brooks,14,4,5,3,11,14,7,4,3,2,0,0,20200212,English Second
11/02/2020,2019/20,Barnsley,Birmingham,0,1,A,0,0,D,D Whitestone,9,11,4,2,8,8,3,5,1,1,0,0,20200211,English Second
11/02/2020,2019/20,Blackburn,Hull,3,0,H,0,0,D,J Simpson,26,10,11,0,9,11,7,3,1,2,0,0,20200211,English Second
11/02/2020,2019/20,Brentford,Leeds,1,1,D,1,1,D,R Jones,7,13,2,6,8,8,3,10,0,0,0,0,20200211,English Second
11/02/2020,2019/20,Nott'm Forest,Charlton,0,1,A,0,1,A,D Bond,17,11,2,3,8,13,6,5,2,4,0,0,20200211,English Second
11/02/2020,2019/20,Swansea,QPR,0,0,D,0,0,D,A Woolmer,8,16,0,4,17,12,4,3,1,2,0,0,20200211,English Second
11/02/2020,2019/20,Wigan,Middlesbrough,2,2,D,1,0,H,O Langford,6,9,4,2,16,13,3,6,5,3,1,0,20200211,English Second
9/02/2020,2019/20,Millwall,West Brom,0,2,A,0,1,A,G Ward,7,29,3,6,11,14,4,9,2,2,0,0,20200209,English Second
8/02/2020,2019/20,Wigan,Preston,1,2,A,0,1,A,D England,12,15,4,4,13,10,11,8,1,3,0,0,20200208,English Second
8/02/2020,2019/20,Barnsley,Sheffield Weds,1,1,D,1,1,D,T Robinson,12,6,4,2,7,19,6,6,1,2,0,0,20200208,English Second
8/02/2020,2019/20,Blackburn,Fulham,0,1,A,0,0,D,T Harrington,4,11,1,4,8,14,4,6,0,1,0,0,20200208,English Second
8/02/2020,2019/20,Brentford,Middlesbrough,3,2,H,1,0,H,P Bankes,14,10,5,5,11,12,7,4,0,1,0,0,20200208,English Second
8/02/2020,2019/20,Huddersfield,QPR,2,0,H,0,0,D,D Webb,16,8,7,2,15,15,4,3,0,3,0,0,20200208,English Second
8/02/2020,2019/20,Luton,Cardiff,0,1,A,0,0,D,J Linington,10,15,2,2,9,14,4,7,0,1,0,0,20200208,English Second
8/02/2020,2019/20,Reading,Hull,1,1,D,0,0,D,A Davies,19,14,5,7,8,12,3,4,1,3,0,0,20200208,English Second
8/02/2020,2019/20,Stoke,Charlton,3,1,H,1,1,D,J Gillett,13,5,6,2,22,15,8,4,0,5,0,0,20200208,English Second
8/02/2020,2019/20,Swansea,Derby,2,3,A,0,1,A,M Donohue,16,8,7,4,7,16,3,2,1,4,0,0,20200208,English Second
8/02/2020,2019/20,Nott'm Forest,Leeds,2,0,H,1,0,H,O Langford,14,13,6,1,11,14,3,8,3,3,0,0,20200208,English Second
7/02/2020,2019/20,Bristol City,Birmingham,1,3,A,1,2,A,G Ward,13,9,2,3,8,13,6,4,0,0,0,0,20200207,English Second
1/02/2020,2019/20,Hull,Brentford,1,5,A,1,2,A,D Bond,9,15,1,11,7,9,2,5,0,1,0,0,20200201,English Second
1/02/2020,2019/20,Birmingham,Nott'm Forest,2,1,H,1,1,D,J Simpson,13,12,4,3,14,9,5,5,1,1,0,0,20200201,English Second
1/02/2020,2019/20,Charlton,Barnsley,2,1,H,2,0,H,J Brooks,8,16,4,6,9,15,6,6,1,4,0,0,20200201,English Second
1/02/2020,2019/20,Fulham,Huddersfield,3,2,H,3,2,H,G Ward,10,12,3,8,12,10,2,6,4,1,0,0,20200201,English Second
1/02/2020,2019/20,Leeds,Wigan,0,1,A,0,0,D,T Harrington,18,5,5,2,10,15,13,6,0,2,0,0,20200201,English Second
1/02/2020,2019/20,Middlesbrough,Blackburn,1,1,D,0,0,D,M Donohue,18,7,6,2,12,12,6,2,0,2,0,0,20200201,English Second
1/02/2020,2019/20,Preston,Swansea,1,1,D,1,1,D,G Eltringham,10,11,2,3,15,15,3,3,1,3,0,0,20200201,English Second
1/02/2020,2019/20,QPR,Bristol City,0,1,A,0,1,A,D Whitestone,18,11,1,5,11,12,10,5,0,0,0,0,20200201,English Second
1/02/2020,2019/20,Sheffield Weds,Millwall,0,0,D,0,0,D,D Coote,15,7,2,2,20,13,6,2,4,3,0,0,20200201,English Second
1/02/2020,2019/20,West Brom,Luton,2,0,H,1,0,H,S Martin,16,6,6,0,13,9,11,5,0,1,0,0,20200201,English Second
31/01/2020,2019/20,Cardiff,Reading,1,1,D,0,1,A,S Hooper,18,8,4,2,17,13,8,5,3,2,0,0,20200131,English Second
31/01/2020,2019/20,Derby,Stoke,4,0,H,2,0,H,R Jones,10,7,5,1,15,16,1,7,2,2,0,0,20200131,English Second
28/01/2020,2019/20,Blackburn,QPR,2,1,H,2,1,H,D Bond,12,9,6,4,7,10,6,2,1,3,0,0,20200128,English Second
28/01/2020,2019/20,Brentford,Nott'm Forest,0,1,A,0,1,A,T Robinson,13,8,3,2,12,11,10,6,1,1,0,0,20200128,English Second
28/01/2020,2019/20,Cardiff,West Brom,2,1,H,0,0,D,R Jones,10,16,5,3,16,11,1,7,1,0,0,0,20200128,English Second
28/01/2020,2019/20,Hull,Huddersfield,1,2,A,0,1,A,S Martin,20,14,5,4,8,10,8,7,0,1,0,0,20200128,English Second
28/01/2020,2019/20,Leeds,Millwall,3,2,H,0,2,A,D England,28,11,11,5,12,10,7,3,2,1,0,0,20200128,English Second
28/01/2020,2019/20,Luton,Derby,3,2,H,0,0,D,A Davies,8,15,5,4,7,18,10,3,1,4,0,1,20200128,English Second
28/01/2020,2019/20,Wigan,Sheffield Weds,2,1,H,0,1,A,D Webb,17,9,5,4,8,15,7,3,0,0,0,0,20200128,English Second
28/01/2020,2019/20,Reading,Bristol City,0,1,A,0,0,D,J Linington,16,11,5,3,9,10,10,3,1,3,0,0,20200128,English Second
25/01/2020,2019/20,Stoke,Swansea,2,0,H,0,0,D,G Ward,16,11,5,3,11,7,1,11,0,2,0,0,20200125,English Second
22/01/2020,2019/20,Charlton,Fulham,0,0,D,0,0,D,S Martin,4,11,1,4,7,13,6,6,1,1,0,0,20200122,English Second
22/01/2020,2019/20,Nott'm Forest,Reading,1,1,D,0,0,D,D Webb,15,12,4,4,11,12,5,4,1,2,0,0,20200122,English Second
21/01/2020,2019/20,Barnsley,Preston,0,3,A,0,3,A,J Simpson,10,14,3,3,17,10,7,1,1,1,0,0,20200121,English Second
21/01/2020,2019/20,Middlesbrough,Birmingham,1,1,D,0,1,A,A Woolmer,16,11,2,4,10,11,7,5,0,1,0,0,20200121,English Second
20/01/2020,2019/20,West Brom,Stoke,0,1,A,0,1,A,T Robinson,16,4,2,2,10,18,7,1,1,3,0,0,20200120,English Second
19/01/2020,2019/20,Nott'm Forest,Luton,3,1,H,1,1,D,T Harrington,22,8,5,2,11,19,12,2,0,3,0,0,20200119,English Second
18/01/2020,2019/20,QPR,Leeds,1,0,H,1,0,H,P Bankes,9,17,2,3,17,11,4,11,4,3,0,1,20200118,English Second
18/01/2020,2019/20,Birmingham,Cardiff,1,1,D,1,0,H,A Davies,14,6,3,2,11,10,8,6,1,3,0,0,20200118,English Second
18/01/2020,2019/20,Bristol City,Barnsley,1,0,H,0,0,D,D Bond,10,16,2,3,8,14,9,5,1,2,0,0,20200118,English Second
18/01/2020,2019/20,Derby,Hull,1,0,H,0,0,D,A Woolmer,12,9,2,1,12,12,5,5,3,0,0,0,20200118,English Second
18/01/2020,2019/20,Huddersfield,Brentford,0,0,D,0,0,D,O Langford,6,11,1,3,12,8,6,4,1,0,0,0,20200118,English Second
18/01/2020,2019/20,Millwall,Reading,2,0,H,0,0,D,K Stroud,22,8,8,0,12,9,10,1,1,3,0,0,20200118,English Second
18/01/2020,2019/20,Preston,Charlton,2,1,H,1,1,D,D Whitestone,14,6,8,2,7,6,3,4,1,0,0,0,20200118,English Second
18/01/2020,2019/20,Sheffield Weds,Blackburn,0,5,A,0,3,A,J Gillett,4,15,1,9,14,11,1,5,1,1,1,0,20200118,English Second
18/01/2020,2019/20,Swansea,Wigan,2,1,H,1,1,D,J Linington,13,12,3,2,8,14,6,5,0,1,0,0,20200118,English Second
17/01/2020,2019/20,Fulham,Middlesbrough,1,0,H,1,0,H,D Webb,17,8,6,0,10,6,3,8,1,1,0,0,20200117,English Second
12/01/2020,2019/20,Cardiff,Swansea,0,0,D,0,0,D,T Harrington,14,12,3,1,16,11,4,8,4,2,0,0,20200112,English Second
11/01/2020,2019/20,Brentford,QPR,3,1,H,3,0,H,J Brooks,14,4,6,2,8,17,8,0,0,5,0,0,20200111,English Second
11/01/2020,2019/20,Barnsley,Huddersfield,2,1,H,1,0,H,S Hooper,7,10,2,2,13,22,4,4,2,5,0,0,20200111,English Second
11/01/2020,2019/20,Blackburn,Preston,1,1,D,1,1,D,J Linington,14,9,4,2,10,12,6,2,2,0,0,0,20200111,English Second
11/01/2020,2019/20,Charlton,West Brom,2,2,D,1,1,D,J Gillett,7,19,2,5,10,14,5,5,2,6,0,0,20200111,English Second
11/01/2020,2019/20,Hull,Fulham,0,1,A,0,1,A,M Donohue,9,4,2,1,12,10,2,2,1,4,0,0,20200111,English Second
11/01/2020,2019/20,Leeds,Sheffield Weds,0,2,A,0,0,D,O Langford,14,10,5,2,8,16,7,5,1,2,0,0,20200111,English Second
11/01/2020,2019/20,Luton,Birmingham,1,2,A,0,1,A,G Scott,9,10,2,7,7,20,5,5,1,3,0,1,20200111,English Second
11/01/2020,2019/20,Middlesbrough,Derby,2,2,D,1,0,H,T Robinson,15,7,5,3,11,13,5,2,1,2,0,0,20200111,English Second
11/01/2020,2019/20,Reading,Nott'm Forest,1,1,D,0,0,D,D Whitestone,17,13,3,3,10,19,10,9,4,2,0,0,20200111,English Second
11/01/2020,2019/20,Stoke,Millwall,0,0,D,0,0,D,J Simpson,9,5,2,3,9,10,6,3,1,1,0,1,20200111,English Second
11/01/2020,2019/20,Wigan,Bristol City,0,2,A,0,0,D,S Martin,17,6,7,3,9,10,5,6,1,1,0,0,20200111,English Second
2/01/2020,2019/20,Derby,Barnsley,2,1,H,1,0,H,D Whitestone,15,14,4,4,8,11,5,6,1,0,0,0,20200102,English Second
2/01/2020,2019/20,Swansea,Charlton,1,0,H,1,0,H,P Bankes,14,7,3,5,8,9,7,5,1,3,0,0,20200102,English Second
1/01/2020,2019/20,Millwall,Luton,3,1,H,0,1,A,S Martin,20,6,7,4,10,13,5,1,0,0,0,0,20200101,English Second
1/01/2020,2019/20,Birmingham,Wigan,2,3,A,1,1,D,D Webb,13,10,5,7,17,13,3,11,0,2,0,0,20200101,English Second
1/01/2020,2019/20,Bristol City,Brentford,0,4,A,0,2,A,M Donohue,6,16,2,8,6,13,2,5,2,2,1,0,20200101,English Second
1/01/2020,2019/20,Fulham,Reading,1,2,A,0,1,A,G Eltringham,20,11,6,3,15,11,9,2,4,3,0,0,20200101,English Second
1/01/2020,2019/20,Huddersfield,Stoke,2,5,A,0,1,A,J Linington,6,15,3,6,10,19,5,5,5,2,0,0,20200101,English Second
1/01/2020,2019/20,Nott'm Forest,Blackburn,3,2,H,2,1,H,D Bond,10,11,5,3,17,9,6,5,1,1,0,0,20200101,English Second
1/01/2020,2019/20,Preston,Middlesbrough,0,2,A,0,1,A,J Brooks,11,18,2,5,4,18,6,3,0,2,0,0,20200101,English Second
1/01/2020,2019/20,QPR,Cardiff,6,1,H,3,0,H,D England,14,12,7,2,9,10,4,10,2,1,0,0,20200101,English Second
1/01/2020,2019/20,Sheffield Weds,Hull,0,1,A,0,0,D,J Simpson,12,9,5,3,14,15,1,2,2,1,0,0,20200101,English Second
1/01/2020,2019/20,West Brom,Leeds,1,1,D,1,0,H,R Jones,13,10,6,2,18,13,8,9,2,3,0,0,20200101,English Second
30/12/2019,2019/20,Derby,Charlton,2,1,H,1,0,H,J Simpson,12,11,7,5,5,21,5,2,1,5,1,0,20191230,English Second
29/12/2019,2019/20,Birmingham,Leeds,4,5,A,1,2,A,K Stroud,15,11,4,5,10,11,7,9,5,3,0,0,20191229,English Second
29/12/2019,2019/20,Bristol City,Luton,3,0,H,2,0,H,O Langford,14,9,8,1,13,17,5,4,1,4,0,0,20191229,English Second
29/12/2019,2019/20,Fulham,Stoke,1,0,H,1,0,H,A Davies,10,11,5,6,11,14,5,3,2,3,0,0,20191229,English Second
29/12/2019,2019/20,Huddersfield,Blackburn,2,1,H,1,1,D,A Woolmer,17,10,4,3,15,13,7,3,2,1,0,0,20191229,English Second
29/12/2019,2019/20,Millwall,Brentford,1,0,H,1,0,H,R Jones,8,6,2,2,9,8,4,5,3,1,0,0,20191229,English Second
29/12/2019,2019/20,Nott'm Forest,Wigan,1,0,H,0,0,D,M Donohue,9,14,2,4,15,14,2,13,0,2,0,0,20191229,English Second
29/12/2019,2019/20,Preston,Reading,0,2,A,0,2,A,J Gillett,21,12,5,3,12,5,8,1,0,0,0,0,20191229,English Second
29/12/2019,2019/20,QPR,Hull,1,2,A,1,1,D,G Ward,13,5,4,3,10,15,7,0,0,2,0,0,20191229,English Second
29/12/2019,2019/20,Sheffield Weds,Cardiff,1,2,A,1,2,A,T Robinson,18,9,3,3,10,13,8,0,1,2,0,0,20191229,English Second
29/12/2019,2019/20,Swansea,Barnsley,0,0,D,0,0,D,A Coggins,11,12,5,1,17,12,7,3,1,4,0,0,20191229,English Second
29/12/2019,2019/20,West Brom,Middlesbrough,0,2,A,0,1,A,G Eltringham,11,15,5,10,16,12,5,12,4,3,0,0,20191229,English Second
26/12/2019,2019/20,Barnsley,West Brom,1,1,D,0,1,A,T Harrington,22,7,8,2,8,15,6,2,1,3,0,0,20191226,English Second
26/12/2019,2019/20,Blackburn,Birmingham,1,1,D,0,0,D,R Jones,11,13,3,3,16,23,3,2,3,3,0,0,20191226,English Second
26/12/2019,2019/20,Brentford,Swansea,3,1,H,2,0,H,A Woolmer,19,16,4,4,8,12,7,2,0,2,0,0,20191226,English Second
26/12/2019,2019/20,Cardiff,Millwall,1,1,D,0,0,D,D Webb,13,7,5,3,12,8,5,8,0,0,0,0,20191226,English Second
26/12/2019,2019/20,Charlton,Bristol City,3,2,H,1,0,H,K Stroud,14,12,6,4,11,14,6,10,3,1,0,0,20191226,English Second
26/12/2019,2019/20,Hull,Nott'm Forest,0,2,A,0,1,A,G Eltringham,10,10,1,4,14,16,6,2,4,2,0,0,20191226,English Second
26/12/2019,2019/20,Luton,Fulham,3,3,D,2,1,H,D Whitestone,10,19,3,12,9,11,6,8,0,0,0,0,20191226,English Second
26/12/2019,2019/20,Middlesbrough,Huddersfield,1,0,H,1,0,H,D England,14,8,3,3,12,7,5,4,3,4,0,0,20191226,English Second
26/12/2019,2019/20,Stoke,Sheffield Weds,3,2,H,1,0,H,J Brooks,17,4,8,3,6,25,8,2,0,2,0,0,20191226,English Second
26/12/2019,2019/20,Wigan,Derby,1,1,D,0,0,D,J Gillett,11,7,4,3,12,22,10,2,1,3,0,0,20191226,English Second
26/12/2019,2019/20,Leeds,Preston,1,1,D,0,1,A,D Bond,17,12,4,2,11,22,12,4,3,4,0,0,20191226,English Second
26/12/2019,2019/20,Reading,QPR,1,0,H,0,0,D,J Linington,13,16,4,4,11,15,7,6,1,0,0,0,20191226,English Second
23/12/2019,2019/20,Blackburn,Wigan,0,0,D,0,0,D,G Ward,10,12,4,4,12,14,7,5,1,2,0,0,20191223,English Second
22/12/2019,2019/20,Sheffield Weds,Bristol City,1,0,H,0,0,D,T Harrington,15,3,6,1,14,14,8,1,1,3,0,0,20191222,English Second
